6, 16, 128, 8, 0.014854089997243136
7, 16, 128, 8, 0.014857461006613448
8, 16, 128, 8, 0.014868330006720498
9, 16, 128, 8, 0.014867040008539334
10, 16, 128, 8, 0.015199814981315285
11, 16, 128, 8, 0.015199754998320714
12, 16, 128, 8, 0.015247515024384484
13, 16, 128, 8, 0.01555015001213178
14, 16, 128, 8, 0.015580089995637536
15, 16, 128, 8, 0.01587321498664096
0, 16, 128, 8, 0.014276328991400078
1, 64, 128, 8, 0.02139281400013715
2, 64, 128, 8, 0.02139711400377564
3, 64, 128, 8, 0.021399714023573324
8, 64, 128, 8, 0.021456962975207716
9, 64, 128, 8, 0.02146503300173208
10, 64, 128, 8, 0.021474212990142405
11, 64, 128, 8, 0.0214714529865887
16, 64, 128, 8, 0.021566130977589637
17, 64, 128, 8, 0.021569820994045585
18, 64, 128, 8, 0.021582071000011638
20, 64, 128, 8, 0.021608041017316282
21, 64, 128, 8, 0.02162597098504193
22, 64, 128, 8, 0.021645789995091036
23, 64, 128, 8, 0.021657520002918318
28, 64, 128, 8, 0.021738298994023353
29, 64, 128, 8, 0.021752089000074193
30, 64, 128, 8, 0.02176677799434401
31, 64, 128, 8, 0.021773638000013307
32, 64, 128, 8, 0.021792058018036187
33, 64, 128, 8, 0.021804538002470508
34, 64, 128, 8, 0.021820908004883677
35, 64, 128, 8, 0.021826297015650198
36, 64, 128, 8, 0.02185565698891878
37, 64, 128, 8, 0.021886565984459594
38, 64, 128, 8, 0.021903606015257537
39, 64, 128, 8, 0.021906745998421684
40, 64, 128, 8, 0.02193541600718163
41, 64, 128, 8, 0.021955524978693575
42, 64, 128, 8, 0.02196965500479564
43, 64, 128, 8, 0.021980844991048798
44, 64, 128, 8, 0.022001414996339008
45, 64, 128, 8, 0.022020664997398853
46, 64, 128, 8, 0.022036193986423314
47, 64, 128, 8, 0.02203969398397021
48, 64, 128, 8, 0.02206616397597827
49, 64, 128, 8, 0.022087564022513106
50, 64, 128, 8, 0.022104243020294234
51, 64, 128, 8, 0.022112332982942462
52, 64, 128, 8, 0.02213662301073782
53, 64, 128, 8, 0.022150033008074388
54, 64, 128, 8, 0.022163221990922466
55, 64, 128, 8, 0.022167462011566386
56, 64, 128, 8, 0.022194421995664015
57, 64, 128, 8, 0.022210402006749064
58, 64, 128, 8, 0.02223005099222064
59, 64, 128, 8, 0.022240180987864733
60, 64, 128, 8, 0.022264731000177562
61, 64, 128, 8, 0.022262511018197984
62, 64, 128, 8, 0.022279000986600295
63, 64, 128, 8, 0.022270271001616493
4, 64, 128, 8, 0.02142115298192948
5, 64, 128, 8, 0.021422253019409254
6, 64, 128, 8, 0.02143514298950322
7, 64, 128, 8, 0.021439262985950336
12, 64, 128, 8, 0.021503272000700235
13, 64, 128, 8, 0.02151796201360412
14, 64, 128, 8, 0.021525482006836683
15, 64, 128, 8, 0.02153820198145695
19, 64, 128, 8, 0.021588981006061658
24, 64, 128, 8, 0.021684940002160147
25, 64, 128, 8, 0.02169631002470851
26, 64, 128, 8, 0.021711178997065872
27, 64, 128, 8, 0.021720919001381844
0, 64, 128, 8, 0.021391824004240334
3, 4, 128, 16, 0.014220050012227148
1, 4, 128, 16, 0.013797905994579196
2, 4, 128, 16, 0.013955524016637355
0, 4, 128, 16, 0.014228599990019575
1, 16, 128, 16, 0.01441134698688984
2, 16, 128, 16, 0.0143951770151034
3, 16, 128, 16, 0.014395067002624273
4, 16, 128, 16, 0.014429287024540827
5, 16, 128, 16, 0.014431387011427432
6, 16, 128, 16, 0.014742942003067583
7, 16, 128, 16, 0.014749422000022605
8, 16, 128, 16, 0.01476052199723199
9, 16, 128, 16, 0.014760862017283216
10, 16, 128, 16, 0.015092637011548504
11, 16, 128, 16, 0.015090967004653066
12, 16, 128, 16, 0.015127757011214271
13, 16, 128, 16, 0.01544251199811697
14, 16, 128, 16, 0.01547020100406371
15, 16, 128, 16, 0.015779647015733644
0, 16, 128, 16, 0.014486746018519625
1, 64, 128, 16, 0.021579441003268585
2, 64, 128, 16, 0.021584179979981855
3, 64, 128, 16, 0.02158588101156056
8, 64, 128, 16, 0.021634749980876222
9, 64, 128, 16, 0.021640210994519293
10, 64, 128, 16, 0.021652090013958514
11, 64, 128, 16, 0.021660919999703765
12, 64, 128, 16, 0.021677100012311712
13, 64, 128, 16, 0.02169269000296481
14, 64, 128, 16, 0.021706289000576362
15, 64, 128, 16, 0.02171417899080552
16, 64, 128, 16, 0.021742388984421268
17, 64, 128, 16, 0.021750457992311567
18, 64, 128, 16, 0.02175590899423696
19, 64, 128, 16, 0.021768839011201635
20, 64, 128, 16, 0.02178483802708797
21, 64, 128, 16, 0.02180045799468644
22, 64, 128, 16, 0.021815378015162423
23, 64, 128, 16, 0.021825928008183837
24, 64, 128, 16, 0.021838908025529236
25, 64, 128, 16, 0.021854216989595443
26, 64, 128, 16, 0.021866087015951052
27, 64, 128, 16, 0.021877456980291754
28, 64, 128, 16, 0.02192142599960789
29, 64, 128, 16, 0.02193446599994786
30, 64, 128, 16, 0.021951806003926322
31, 64, 128, 16, 0.02195216598920524
32, 64, 128, 16, 0.021977235010126606
33, 64, 128, 16, 0.021983735990943387
34, 64, 128, 16, 0.022002445010002702
35, 64, 128, 16, 0.02200558499316685
36, 64, 128, 16, 0.02203967497916892
37, 64, 128, 16, 0.02205478399991989
38, 64, 128, 16, 0.022069504018872976
39, 64, 128, 16, 0.022079163987655193
40, 64, 128, 16, 0.022092454019002616
41, 64, 128, 16, 0.022113753017038107
42, 64, 128, 16, 0.022136802988825366
43, 64, 128, 16, 0.022136032988782972
44, 64, 128, 16, 0.022164032998261973
45, 64, 128, 16, 0.022178303013788536
46, 64, 128, 16, 0.022197872021934018
47, 64, 128, 16, 0.022200381994480267
48, 64, 128, 16, 0.022231142007512972
49, 64, 128, 16, 0.02224951097741723
50, 64, 128, 16, 0.022271171008469537
51, 64, 128, 16, 0.02227527101058513
52, 64, 128, 16, 0.022302020981442183
53, 64, 128, 16, 0.022316249989671633
54, 64, 128, 16, 0.022332830005325377
55, 64, 128, 16, 0.022333379980409518
56, 64, 128, 16, 0.022358890011673793
57, 64, 128, 16, 0.022375469998223707
58, 64, 128, 16, 0.022398499015253037
59, 64, 128, 16, 0.022403439012123272
60, 64, 128, 16, 0.022425278992159292
61, 64, 128, 16, 0.022445879003498703
62, 64, 128, 16, 0.02245123899774626
63, 64, 128, 16, 0.02245131798554212
0, 64, 128, 16, 0.02157890101079829
4, 64, 128, 16, 0.021610210998915136
5, 64, 128, 16, 0.021613630990032107
6, 64, 128, 16, 0.02162762000807561
7, 64, 128, 16, 0.021630799979902804
1, 4, 256, 8, 0.10601525299716741
2, 4, 256, 8, 0.10608580100233667
3, 4, 256, 8, 0.10644933697767556
0, 4, 256, 8, 0.10642316701705568
4, 16, 256, 8, 0.03345270600402728
5, 16, 256, 8, 0.03346649601007812
6, 16, 256, 8, 0.033819769974797964
7, 16, 256, 8, 0.033819150005001575
11, 16, 256, 8, 0.034191835002275184
12, 16, 256, 8, 0.03425265400437638
13, 16, 256, 8, 0.034585718996822834
14, 16, 256, 8, 0.03462697900249623
15, 16, 256, 8, 0.034973662986885756
1, 16, 256, 8, 0.03343023601337336
2, 16, 256, 8, 0.03343072600546293
3, 16, 256, 8, 0.03343095601303503
8, 16, 256, 8, 0.03383950999705121
9, 16, 256, 8, 0.033839129988336936
10, 16, 256, 8, 0.034191835002275184
0, 16, 256, 8, 0.033499804994789883
1, 64, 256, 8, 0.03313379001338035
2, 64, 256, 8, 0.03313287999480963
3, 64, 256, 8, 0.033137180987978354
4, 64, 256, 8, 0.03311721101636067
5, 64, 256, 8, 0.033117760001914576
6, 64, 256, 8, 0.03311667000525631
7, 64, 256, 8, 0.03311394099728204
8, 64, 256, 8, 0.033411085983971134
9, 64, 256, 8, 0.03343216597568244
10, 64, 256, 8, 0.03342758500366472
11, 64, 256, 8, 0.033567272999789566
12, 64, 256, 8, 0.03392467799130827
13, 64, 256, 8, 0.03392406800412573
14, 64, 256, 8, 0.03392515899031423
15, 64, 256, 8, 0.03392743898439221
16, 64, 256, 8, 0.03395919801550917
17, 64, 256, 8, 0.0339593069802504
18, 64, 256, 8, 0.03395978899789043
19, 64, 256, 8, 0.03395937799359672
20, 64, 256, 8, 0.034356622985797
21, 64, 256, 8, 0.03437279199715704
22, 64, 256, 8, 0.03437180200126022
23, 64, 256, 8, 0.034373222006252035
24, 64, 256, 8, 0.03460001898929477
25, 64, 256, 8, 0.034980031981831416
26, 64, 256, 8, 0.034980174008524045
27, 64, 256, 8, 0.03498003401909955
28, 64, 256, 8, 0.03498824199778028
29, 64, 256, 8, 0.03498818300431594
30, 64, 256, 8, 0.034988143015652895
31, 64, 256, 8, 0.03498742202646099
32, 64, 256, 8, 0.035418376995949075
33, 64, 256, 8, 0.03541152601246722
34, 64, 256, 8, 0.03542364700115286
35, 64, 256, 8, 0.035581573989475146
36, 64, 256, 8, 0.03592709999065846
37, 64, 256, 8, 0.03592739801388234
38, 64, 256, 8, 0.035925148986279964
39, 64, 256, 8, 0.035923488991102204
40, 64, 256, 8, 0.035941588022978976
41, 64, 256, 8, 0.03594290799810551
42, 64, 256, 8, 0.03594200900988653
43, 64, 256, 8, 0.03594148898264393
44, 64, 256, 8, 0.036475319997407496
45, 64, 256, 8, 0.036475020984653383
46, 64, 256, 8, 0.036475540982792154
47, 64, 256, 8, 0.03647517098579556
48, 64, 256, 8, 0.03690949498559348
49, 64, 256, 8, 0.036910145019646734
50, 64, 256, 8, 0.03691017397795804
51, 64, 256, 8, 0.03690841401112266
52, 64, 256, 8, 0.03736288798972964
53, 64, 256, 8, 0.037363876996096224
54, 64, 256, 8, 0.03736151798511855
55, 64, 256, 8, 0.037754221993964165
56, 64, 256, 8, 0.03780253202421591
57, 64, 256, 8, 0.03777045098831877
58, 64, 256, 8, 0.03837481199298054
59, 64, 256, 8, 0.03837481199298054
60, 64, 256, 8, 0.03878670698031783
61, 64, 256, 8, 0.03878712598816492
62, 64, 256, 8, 0.03916152199963108
63, 64, 256, 8, 0.039522504986962304
0, 64, 256, 8, 0.03348276499309577
1, 4, 256, 16, 0.13197278400184587
2, 4, 256, 16, 0.1320295740151778
3, 4, 256, 16, 0.13238004798768088
0, 4, 256, 16, 0.13238863600417972
1, 16, 256, 16, 0.07712343000457622
2, 16, 256, 16, 0.07712630002060905
3, 16, 256, 16, 0.07712630002060905
4, 16, 256, 16, 0.07715741900028661
5, 16, 256, 16, 0.07715741900028661
6, 16, 256, 16, 0.07751006298349239
7, 16, 256, 16, 0.07751000201096758
8, 16, 256, 16, 0.07752805200289004
9, 16, 256, 16, 0.07752659198013134
10, 16, 256, 16, 0.0778940650052391
11, 16, 256, 16, 0.07789408499957062
12, 16, 256, 16, 0.07793639399460517
13, 16, 256, 16, 0.07829044800018892
14, 16, 256, 16, 0.0783306669909507
15, 16, 256, 16, 0.07866901098168455
0, 16, 256, 16, 0.07719714799895883
4, 64, 256, 16, 0.034404745005303994
5, 64, 256, 16, 0.03440539399161935
6, 64, 256, 16, 0.034404684003675357
7, 64, 256, 16, 0.03440614399733022
8, 64, 256, 16, 0.034801876987330616
9, 64, 256, 16, 0.034801426983904094
10, 64, 256, 16, 0.034802467009285465
11, 64, 256, 16, 0.0348007470020093
12, 64, 256, 16, 0.034830307005904615
13, 64, 256, 16, 0.03483081600279547
14, 64, 256, 16, 0.03524550798465498
15, 64, 256, 16, 0.035244967992184684
16, 64, 256, 16, 0.035315877001266927
17, 64, 256, 16, 0.035318687005201355
18, 64, 256, 16, 0.03532630699919537
19, 64, 256, 16, 0.03532729699509218
20, 64, 256, 16, 0.03544594399863854
21, 64, 256, 16, 0.03546120401006192
22, 64, 256, 16, 0.03546197499963455
23, 64, 256, 16, 0.03561724099563435
24, 64, 256, 16, 0.03561664102016948
25, 64, 256, 16, 0.03561651200288907
26, 64, 256, 16, 0.03561628100578673
27, 64, 256, 16, 0.03561648100730963
28, 64, 256, 16, 0.03598965401761234
29, 64, 256, 16, 0.035990005009807646
30, 64, 256, 16, 0.03604262199951336
31, 64, 256, 16, 0.0359902230266016
32, 64, 256, 16, 0.03611945197917521
33, 64, 256, 16, 0.036124270991422236
34, 64, 256, 16, 0.03627497801790014
35, 64, 256, 16, 0.03660278199822642
36, 64, 256, 16, 0.03659839299507439
37, 64, 256, 16, 0.03660189200309105
38, 64, 256, 16, 0.03659488301491365
39, 64, 256, 16, 0.03660178300924599
40, 64, 256, 16, 0.03665379199082963
41, 64, 256, 16, 0.03699484499520622
42, 64, 256, 16, 0.03699520500958897
43, 64, 256, 16, 0.0369947949948255
44, 64, 256, 16, 0.037238281016470864
45, 64, 256, 16, 0.03756952300318517
46, 64, 256, 16, 0.0375701239972841
47, 64, 256, 16, 0.03757249301997945
48, 64, 256, 16, 0.03758148298948072
49, 64, 256, 16, 0.03758096299134195
50, 64, 256, 16, 0.037580244010314345
51, 64, 256, 16, 0.03758078400278464
52, 64, 256, 16, 0.038130274013383314
53, 64, 256, 16, 0.03814559301827103
54, 64, 256, 16, 0.038147284009028226
55, 64, 256, 16, 0.03852961599477567
56, 64, 256, 16, 0.03856136501417495
57, 64, 256, 16, 0.03856186498887837
58, 64, 256, 16, 0.03911886498099193
59, 64, 256, 16, 0.039119274995755404
60, 64, 256, 16, 0.03955136600416154
61, 64, 256, 16, 0.039548725995700806
62, 64, 256, 16, 0.039930187980644405
63, 64, 256, 16, 0.040307902003405616
0, 64, 256, 16, 0.03448937201756053
1, 64, 256, 16, 0.034171448001870885
2, 64, 256, 16, 0.03416884900070727
3, 64, 256, 16, 0.03443276399048045
2, 4, 256, 32, 0.12397462700027972
3, 4, 256, 32, 0.12434233099338599
1, 4, 256, 32, 0.12389119900763035
0, 4, 256, 32, 0.12432061100844294
8, 64, 256, 32, 0.11358387500513345
9, 64, 256, 32, 0.1135837149922736
10, 64, 256, 32, 0.11399827699642628
11, 64, 256, 32, 0.11401739699067548
12, 64, 256, 32, 0.11402558698318899
13, 64, 256, 32, 0.11402466701110825
14, 64, 256, 32, 0.11402506698505022
15, 64, 256, 32, 0.11402377698686905
16, 64, 256, 32, 0.11449967802036554
17, 64, 256, 32, 0.11449170802370645
18, 64, 256, 32, 0.11449989798711613
19, 64, 256, 32, 0.11450114799663424
20, 64, 256, 32, 0.11459723601001315
21, 64, 256, 32, 0.11461478599812835
22, 64, 256, 32, 0.11475861299550161
23, 64, 256, 32, 0.11475870301364921
24, 64, 256, 32, 0.11629263299982995
25, 64, 256, 32, 0.11661022799671628
26, 64, 256, 32, 0.11660156800644472
27, 64, 256, 32, 0.11660831799963489
28, 64, 256, 32, 0.11660634700092487
29, 64, 256, 32, 0.1166070680192206
30, 64, 256, 32, 0.11660652799764648
31, 64, 256, 32, 0.11660563701298088
32, 64, 256, 32, 0.11703523897449486
33, 64, 256, 32, 0.11703794900677167
34, 64, 256, 32, 0.11706282899831422
35, 64, 256, 32, 0.11719565599923953
36, 64, 256, 32, 0.11756214901106432
37, 64, 256, 32, 0.11756600899389014
38, 64, 256, 32, 0.11756590902223252
39, 64, 256, 32, 0.11756612898898311
40, 64, 256, 32, 0.11758006899617612
41, 64, 256, 32, 0.11758009900222532
42, 64, 256, 32, 0.1175800490018446
43, 64, 256, 32, 0.11758006902527995
44, 64, 256, 32, 0.11810776899801567
45, 64, 256, 32, 0.11810814900672995
46, 64, 256, 32, 0.11810823899577372
47, 64, 256, 32, 0.11810811900068074
48, 64, 256, 32, 0.11855335099971853
49, 64, 256, 32, 0.11855327000375837
50, 64, 256, 32, 0.11855290998937562
51, 64, 256, 32, 0.1185517199919559
52, 64, 256, 32, 0.11901847200351767
53, 64, 256, 32, 0.11901718200533651
54, 64, 256, 32, 0.11901670199586079
55, 64, 256, 32, 0.1194120240106713
56, 64, 256, 32, 0.11945234300219454
57, 64, 256, 32, 0.11945348299923353
58, 64, 256, 32, 0.11980563701945357
59, 64, 256, 32, 0.11980558701907285
60, 64, 256, 32, 0.12023443900397979
61, 64, 256, 32, 0.12024433800252154
62, 64, 256, 32, 0.12064582100720145
63, 64, 256, 32, 0.12117468001088127
0, 64, 256, 32, 0.11365365399979055
1, 64, 256, 32, 0.11333585000829771
2, 64, 256, 32, 0.11333626002306119
3, 64, 256, 32, 0.1135924449772574
4, 64, 256, 32, 0.11355992601602338
5, 64, 256, 32, 0.11356164599419571
6, 64, 256, 32, 0.11356180597795174
7, 64, 256, 32, 0.11356158601120114
1, 4, 512, 8, 0.5858883740147576
3, 4, 512, 8, 0.5867253780015744
2, 4, 512, 8, 0.5866004890121985
0, 4, 512, 8, 0.5864608020056039
1, 16, 512, 8, 0.21096859898534603
2, 16, 512, 8, 0.21103948800009675
3, 16, 512, 8, 0.21105729800183326
4, 16, 512, 8, 0.21106374799273908
5, 16, 512, 8, 0.21108798697241582
6, 16, 512, 8, 0.21154031698824838
7, 16, 512, 8, 0.21155440699658357
8, 16, 512, 8, 0.21160711598349735
9, 16, 512, 8, 0.21161999698961154
10, 16, 512, 8, 0.21208737799315713
11, 16, 512, 8, 0.21208743698662147
12, 16, 512, 8, 0.2121612069895491
13, 16, 512, 8, 0.2126158569881227
14, 16, 512, 8, 0.2126595570007339
15, 16, 512, 8, 0.21307367901317775
0, 16, 512, 8, 0.21107765700435266
1, 64, 512, 8, 0.06418638600734994
2, 64, 512, 8, 0.06419872600235976
3, 64, 512, 8, 0.06420774600701407
4, 64, 512, 8, 0.06421363601111807
5, 64, 512, 8, 0.06458461901638657
6, 64, 512, 8, 0.06458577900775708
7, 64, 512, 8, 0.06458362902048975
8, 64, 512, 8, 0.06460411800071597
9, 64, 512, 8, 0.06460751799750142
10, 64, 512, 8, 0.06497725102235563
11, 64, 512, 8, 0.06498174098669551
12, 64, 512, 8, 0.06507300998782739
13, 64, 512, 8, 0.06506736899609677
14, 64, 512, 8, 0.065107618982438
15, 64, 512, 8, 0.06511542899534106
16, 64, 512, 8, 0.06533633501385339
17, 64, 512, 8, 0.0653339650016278
18, 64, 512, 8, 0.06545730200014077
19, 64, 512, 8, 0.06547165199299343
22, 64, 512, 8, 0.06549655200797133
23, 64, 512, 8, 0.06549658201402053
24, 64, 512, 8, 0.06596506299683824
25, 64, 512, 8, 0.06596016199910082
26, 64, 512, 8, 0.06598665201454423
27, 64, 512, 8, 0.06598676199791953
28, 64, 512, 8, 0.06612488999962807
29, 64, 512, 8, 0.06612369901267812
30, 64, 512, 8, 0.06615457899169996
31, 64, 512, 8, 0.0663214559899643
32, 64, 512, 8, 0.06632985602482222
33, 64, 512, 8, 0.0663297760183923
34, 64, 512, 8, 0.06632979601272382
35, 64, 512, 8, 0.0663297760183923
36, 64, 512, 8, 0.0667563879978843
37, 64, 512, 8, 0.0667564180039335
38, 64, 512, 8, 0.06675636797444895
39, 64, 512, 8, 0.0667563879978843
40, 64, 512, 8, 0.06701102299848571
41, 64, 512, 8, 0.06701102299848571
42, 64, 512, 8, 0.0670100330025889
43, 64, 512, 8, 0.06701100300415419
44, 64, 512, 8, 0.06704602198442444
45, 64, 512, 8, 0.06745578398113139
46, 64, 512, 8, 0.06748256398714148
47, 64, 512, 8, 0.06748261401662603
48, 64, 512, 8, 0.06769693997921422
49, 64, 512, 8, 0.06769692999660037
50, 64, 512, 8, 0.0676966400060337
51, 64, 512, 8, 0.06769688002532348
52, 64, 512, 8, 0.06819618999725208
53, 64, 512, 8, 0.06819113000528887
54, 64, 512, 8, 0.06819452001946047
55, 64, 512, 8, 0.06878654900356196
56, 64, 512, 8, 0.06883346798713319
57, 64, 512, 8, 0.06883670800016262
58, 64, 512, 8, 0.06925001999479719
59, 64, 512, 8, 0.06925073001184501
60, 64, 512, 8, 0.06973103099153377
61, 64, 512, 8, 0.06973368101171218
62, 64, 512, 8, 0.07017740199808031
63, 64, 512, 8, 0.07054256502306089
0, 64, 512, 8, 0.06459363902104087
20, 64, 512, 8, 0.06549653201363981
21, 64, 512, 8, 0.06549235200509429
2, 4, 512, 16, 0.546035552979447
3, 4, 512, 16, 0.5468807269935496
1, 4, 512, 16, 0.5453226559911855
0, 4, 512, 16, 0.5459096849954221
2, 16, 512, 16, 0.15439672698266804
3, 16, 512, 16, 0.15440172699163668
4, 16, 512, 16, 0.15444102601031773
5, 16, 512, 16, 0.15445922600338235
6, 16, 512, 16, 0.15491850700345822
7, 16, 512, 16, 0.15493453698582016
8, 16, 512, 16, 0.1549821459921077
9, 16, 512, 16, 0.15498214602121152
10, 16, 512, 16, 0.15548370699980296
11, 16, 512, 16, 0.1554974759928882
12, 16, 512, 16, 0.15557908499613404
13, 16, 512, 16, 0.15599668701179326
14, 16, 512, 16, 0.1560467059898656
15, 16, 512, 16, 0.15645327797392383
0, 16, 512, 16, 0.15444193599978462
1, 16, 512, 16, 0.15436695798416622
4, 64, 512, 16, 0.2604773560015019
5, 64, 512, 16, 0.260763060010504
6, 64, 512, 16, 0.260762940015411
7, 64, 512, 16, 0.26076495001325384
8, 64, 512, 16, 0.26087676800671034
9, 64, 512, 16, 0.26099936600076035
10, 64, 512, 16, 0.2609991260105744
11, 64, 512, 16, 0.2609994060185272
19, 64, 512, 16, 0.2615521150000859
20, 64, 512, 16, 0.26167792300111614
21, 64, 512, 16, 0.2616976420104038
22, 64, 512, 16, 0.2618615090032108
23, 64, 512, 16, 0.26186143900849856
24, 64, 512, 16, 0.26185838898527436
25, 64, 512, 16, 0.2618783889920451
26, 64, 512, 16, 0.2618719789898023
27, 64, 512, 16, 0.26187953900080174
28, 64, 512, 16, 0.26230997100356035
29, 64, 512, 16, 0.2623528099793475
30, 64, 512, 16, 0.26235281000845134
31, 64, 512, 16, 0.26235281000845134
32, 64, 512, 16, 0.26249416699283756
33, 64, 512, 16, 0.2625004769943189
34, 64, 512, 16, 0.2625464960001409
35, 64, 512, 16, 0.26267867398564704
36, 64, 512, 16, 0.26269694400252774
37, 64, 512, 16, 0.2626929639955051
38, 64, 512, 16, 0.26268632398569025
39, 64, 512, 16, 0.2626968029944692
40, 64, 512, 16, 0.2631290249992162
41, 64, 512, 16, 0.2631308450072538
42, 64, 512, 16, 0.26313014500192367
43, 64, 512, 16, 0.2631303049856797
44, 64, 512, 16, 0.26343382900813594
45, 64, 512, 16, 0.26375404399004765
46, 64, 512, 16, 0.26375409300089814
47, 64, 512, 16, 0.26375395301147364
48, 64, 512, 16, 0.2638039320008829
49, 64, 512, 16, 0.263803942973027
50, 64, 512, 16, 0.2641432549862657
51, 64, 512, 16, 0.2641431549855042
52, 64, 512, 16, 0.26436368201393634
53, 64, 512, 16, 0.2643668219971005
54, 64, 512, 16, 0.2643763009982649
55, 64, 512, 16, 0.2648149029992055
56, 64, 512, 16, 0.26483953301794827
57, 64, 512, 16, 0.2648396719887387
58, 64, 512, 16, 0.2652599739958532
59, 64, 512, 16, 0.26525944500463083
60, 64, 512, 16, 0.26569816601113416
61, 64, 512, 16, 0.2657023959909566
62, 64, 512, 16, 0.2661494370258879
63, 64, 512, 16, 0.26665275800041854
0, 64, 512, 16, 0.2608729680068791
1, 64, 512, 16, 0.2604681160009932
2, 64, 512, 16, 0.2604774160136003
3, 64, 512, 16, 0.26046892601880245
12, 64, 512, 16, 0.26103691500611603
13, 64, 512, 16, 0.26105045501026325
14, 64, 512, 16, 0.2614523869997356
15, 64, 512, 16, 0.26145239698234946
16, 64, 512, 16, 0.2615527859888971
17, 64, 512, 16, 0.26155153498984873
18, 64, 512, 16, 0.26155234398902394
1, 4, 512, 32, 0.5273113199800719
2, 4, 512, 32, 0.528017656004522
3, 4, 512, 32, 0.5281249939871486
0, 4, 512, 32, 0.5279284479911439
1, 64, 512, 32, 0.26085792802041396
2, 64, 512, 32, 0.2608535879990086
3, 64, 512, 32, 0.26086651798686944
8, 64, 512, 32, 0.2615372950094752
9, 64, 512, 32, 0.26153517502825707
10, 64, 512, 32, 0.2615355549787637
11, 64, 512, 32, 0.26153176501975395
